timestamp,consumption,temperature,humidity,wind_speed,cloud_cover,ev_load_norm,solar_gen_norm,dsr_active,hour,weekday,is_weekend,is_holiday,is_peak_hour,is_night_hour,tariff_zone,month,season,heating_degree_days,cooling_degree_days,day_of_year,temperature_squared,rolling_mean_24h,rolling_std_24h,hour_sin,hour_cos
2024-05-12 07:00:00,41551.4,22.633577,64.77542,9.931508,0.62039363,0.2577374,0.12301051,0.0,7,6,1,0,0,0,day,5,spring,0.0,0.0,132,0.2529772,42017.547,4646.2354,0.9659258,-0.25881904
2024-05-12 08:00:00,44662.914,23.462713,63.892483,5.724483,0.5835311,0.14947616,0.21352598,0.0,8,6,1,0,0,0,day,5,spring,0.0,0.0,132,0.2718513,42271.36,4616.081,0.8660254,-0.5
2024-05-12 09:00:00,48488.336,23.635817,65.45701,5.7718725,0.45973617,0.1247117,0.3833919,0.0,9,6,1,0,0,0,day,5,spring,0.0,0.0,132,0.27587745,42616.824,4762.0464,0.70710677,-0.70710677
2024-05-12 10:00:00,47256.617,23.839096,64.79416,6.345347,0.4830805,0.11494255,0.49624312,0.0,10,6,1,0,0,0,day,5,spring,0.0,0.0,132,0.2806432,42768.83,4852.443,0.5,-0.8660254
2024-05-12 11:00:00,46146.695,23.65438,65.77054,5.98306,0.53433824,0.14510484,0.557208,0.0,11,6,1,0,0,0,day,5,spring,0.0,0.0,132,0.27631098,42944.25,4896.944,0.25881904,-0.9659258
2024-05-12 12:00:00,47963.254,22.438223,71.07269,9.923056,0.38932842,0.19066046,0.76251596,0.0,12,6,1,0,0,0,day,5,spring,0.0,0.0,132,0.24862906,43195.977,4996.3706,1.2246469e-16,-1.0
2024-05-12 13:00:00,40917.31,20.766933,69.46128,7.114881,0.4205476,0.24204062,0.72938854,0.0,13,6,1,0,0,0,day,5,spring,0.0,0.0,132,0.21297063,43136.14,5015.4634,-0.25881904,-0.9659258
2024-05-12 14:00:00,41508.785,19.476692,70.15723,8.995122,0.4742324,0.2766202,0.611376,0.0,14,6,1,0,0,0,day,5,spring,0.0,0.0,132,0.18732916,43010.902,5017.0757,-0.5,-0.8660254
2024-05-12 15:00:00,42991.047,18.9046,76.399376,6.7612996,0.5202118,0.2874841,0.4686776,0.0,15,6,1,0,0,0,day,5,spring,0.0,0.0,132,0.17648588,43032.74,5015.745,-0.70710677,-0.70710677
2024-05-12 16:00:00,44129.668,18.397919,76.0148,8.307574,0.45793477,0.3099701,0.38441652,0.0,16,6,1,0,0,0,day,5,spring,0.0,0.0,132,0.1671523,43020.062,5012.433,-0.8660254,-0.5
2024-05-12 17:00:00,43830.164,16.706497,67.21525,6.474321,0.5187865,0.3018573,0.2371168,0.0,17,6,1,0,0,0,day,5,spring,1.2935028,0.0,132,0.13783064,42983.453,5002.7627,-0.9659258,-0.25881904
2024-05-12 18:00:00,44768.94,15.392175,65.0388,7.5047817,0.5289489,0.24920483,0.14320715,0.0,18,6,1,0,0,0,day,5,spring,2.6078253,0.0,132,0.116997056,42901.96,4954.87,-1.0,-1.8369701e-16
2024-05-12 19:00:00,44272.34,14.41923,61.575806,8.245981,0.57321,0.1861195,0.074198686,0.0,19,6,1,0,0,0,day,5,spring,3.5807695,0.0,132,0.10267368,42832.152,4921.783,-0.9659258,0.25881904
2024-05-12 20:00:00,45720.22,13.885232,65.00883,6.9699674,0.5709243,0.278677,0.037597444,0.0,20,6,1,0,0,0,day,5,spring,4.114768,0.0,132,0.09520971,42699.85,4792.694,-0.8660254,0.5
2024-05-12 21:00:00,47470.184,12.984625,64.87898,7.995287,0.59924287,0.3819269,0.016413439,0.0,21,6,1,0,0,0,day,5,spring,5.015375,0.0,132,0.08325949,42603.363,4665.453,-0.70710677,0.70710677
2024-05-12 22:00:00,47954.09,12.310296,68.24006,8.596692,0.6689956,0.5454524,0.006016706,0.0,22,6,1,0,0,0,day,5,spring,5.689704,0.0,132,0.07483625,42523.832,4551.196,-0.5,0.8660254
2024-05-12 23:00:00,47572.727,12.250616,69.740524,6.7330413,0.65438044,0.6810312,0.0023281306,0.0,23,6,1,0,0,1,night,5,spring,5.749384,0.0,132,0.07411239,42585.14,4610.9985,-0.25881904,0.9659258
2024-05-13 00:00:00,36797.953,12.954946,71.002396,6.911431,0.67022973,0.74246126,0.0002399663,0.0,0,0,0,0,0,1,night,5,spring,5.0450544,0.0,133,0.08287931,42688.785,4441.7676,0.0,1.0
2024-05-13 01:00:00,39068.105,13.063703,66.58279,6.607027,0.74275863,0.79949087,0.00067086593,0.0,1,0,0,0,0,1,night,5,spring,4.9362974,0.0,133,0.084276706,42834.09,4252.1265,0.25881904,0.9659258
2024-05-13 02:00:00,38364.53,13.949397,68.01015,5.7150207,0.7265131,0.7918663,0.002031333,0.0,2,0,0,0,0,1,night,5,spring,4.050603,0.0,133,0.096091695,42883.92,4189.388,0.5,0.8660254
2024-05-13 03:00:00,37936.26,15.600502,71.80793,8.028915,0.6520449,0.8074161,0.006228145,0.0,3,0,0,0,0,1,night,5,spring,2.399498,0.0,133,0.12018551,42855.266,4222.018,0.70710677,0.70710677
2024-05-13 04:00:00,35563.613,15.813371,66.594406,8.049328,0.6916282,0.6824683,0.013922899,0.0,4,0,0,0,0,1,night,5,spring,2.1866293,0.0,133,0.123487756,42849.758,4231.8345,0.8660254,0.5
2024-05-13 05:00:00,35966.96,16.642815,65.5522,8.320991,0.7735826,0.5570372,0.025668066,0.0,5,0,0,0,0,1,night,5,spring,1.3571854,0.0,133,0.13678187,42761.355,4355.96,0.9659258,0.25881904
2024-05-13 06:00:00,40875.402,18.092478,66.68045,6.4879656,0.8402228,0.4236149,0.04342785,0.0,6,0,0,0,0,1,night,5,spring,0.0,0.0,133,0.16164826,42990.73,4086.4524,1.0,6.123234e-17
2024-05-13 07:00:00,48452.215,18.486238,66.86968,8.205429,0.8671117,0.23397365,0.072737135,0.0,7,0,0,0,0,0,day,5,spring,0.0,0.0,133,0.168761,43278.266,4221.328,0.9659258,-0.25881904
2024-05-13 08:00:00,44774.625,18.585384,71.04567,6.1328697,0.70830834,0.15462162,0.17069848,0.0,8,0,0,0,0,0,day,5,spring,0.0,0.0,133,0.17057605,43282.918,4222.983,0.8660254,-0.5
2024-05-13 09:00:00,41484.08,19.504265,72.47044,6.105924,0.66471654,0.14456171,0.27431983,0.0,9,0,0,0,0,0,day,5,spring,0.0,0.0,133,0.18785992,42991.074,4087.4553,0.70710677,-0.70710677
2024-05-13 10:00:00,35877.523,19.279142,72.713684,17.94771,0.6276936,0.16499889,0.39325303,0.0,10,0,0,0,1,0,peak,5,spring,0.0,0.0,133,0.18354832,42516.945,4228.682,0.5,-0.8660254
2024-05-13 11:00:00,37574.168,19.673532,74.154396,5.7976294,0.63140845,0.20667975,0.47493258,0.0,11,0,0,0,1,0,peak,5,spring,0.0,0.0,133,0.19113475,42159.758,4270.5986,0.25881904,-0.9659258
2024-05-13 12:00:00,40843.74,19.434034,75.2185,10.484528,0.73343736,0.26857916,0.43075988,0.0,12,0,0,0,1,0,peak,5,spring,0.0,0.0,133,0.18650948,41863.11,4093.5454,1.2246469e-16,-1.0
2024-05-13 13:00:00,43700.957,18.553608,73.95274,7.574848,0.66118336,0.32870203,0.49610716,0.0,13,0,0,0,1,0,peak,5,spring,0.0,0.0,133,0.16999327,41979.094,4105.0015,-0.25881904,-0.9659258
2024-05-13 14:00:00,42062.668,18.052422,71.68861,6.39877,0.7940819,0.3651607,0.342281,0.0,14,0,0,0,1,0,peak,5,spring,0.0,0.0,133,0.1609333,42002.176,4103.7993,-0.5,-0.8660254
2024-05-13 15:00:00,43617.727,17.383982,73.798904,7.839153,0.75888443,0.38870552,0.3045443,0.0,15,0,0,0,1,0,peak,5,spring,0.6160183,0.0,133,0.14923596,42028.285,4112.3496,-0.70710677,-0.70710677
2024-05-13 16:00:00,45186.81,17.129,70.39192,5.88681,0.70343614,0.38893807,0.25471917,0.0,16,0,0,0,1,0,peak,5,spring,0.8710003,0.0,133,0.14489019,42072.332,4141.3955,-0.8660254,-0.5
2024-05-13 17:00:00,50462.105,15.974997,69.50782,7.0624595,0.7491575,0.39348608,0.15696953,0.0,17,0,0,0,0,0,day,5,spring,2.0250034,0.0,133,0.12602495,42348.664,4471.8555,-0.9659258,-0.25881904
2024-05-13 18:00:00,57611.09,15.303596,65.50237,5.803122,0.79597485,0.3228746,0.086840615,0.0,18,0,0,0,0,0,day,5,spring,2.6964045,0.0,133,0.11565434,42883.754,5438.0083,-1.0,-1.8369701e-16
2024-05-13 19:00:00,55616.246,14.737932,67.76241,8.473481,0.8225931,0.2613296,0.04537313,0.0,19,0,0,0,0,0,day,5,spring,3.2620678,0.0,133,0.107262544,43356.418,6025.2397,-0.9659258,0.25881904
2024-05-13 20:00:00,57148.316,14.838822,71.1854,6.1065326,0.7619252,0.34013698,0.026333075,0.0,20,0,0,0,0,0,day,5,spring,3.1611776,0.0,133,0.10873612,43832.586,6640.351,-0.8660254,0.5
2024-05-13 21:00:00,53200.992,14.11931,67.59016,6.4190145,0.78240746,0.42282665,0.011522123,0.0,21,0,0,0,1,0,peak,5,spring,3.8806896,0.0,133,0.098446876,44071.37,6875.712,-0.70710677,0.70710677
2024-05-13 22:00:00,49946.902,14.881929,66.87847,7.279284,0.70912355,0.5588791,0.0055862614,0.0,22,0,0,0,1,0,peak,5,spring,3.1180706,0.0,133,0.1093688,44154.406,6936.405,-0.5,0.8660254
2024-05-13 23:00:00,43005.023,15.525563,65.294556,8.181679,0.6558888,0.6254868,0.002329067,0.0,23,0,0,0,0,1,night,5,spring,2.4744368,0.0,133,0.11903364,43964.082,6901.1094,-0.25881904,0.9659258
2024-05-14 00:00:00,34456.41,15.297301,68.61382,7.6642303,0.6490628,0.68827575,0.0002503132,0.0,0,1,0,0,0,1,night,5,spring,2.7026987,0.0,134,0.11555923,43866.52,7022.313,0.0,1.0
2024-05-14 01:00:00,35486.457,16.77666,72.45956,5.850508,0.599285,0.7432823,0.0008821496,0.0,1,1,0,0,0,1,night,5,spring,1.2233391,0.0,134,0.13899079,43717.285,7165.3223,0.25881904,0.9659258
2024-05-14 02:00:00,35766.504,18.96845,70.03966,5.8200035,0.66585976,0.7757034,0.0022935523,0.0,2,1,0,0,0,1,night,5,spring,0.0,0.0,134,0.17768006,43609.03,7268.5864,0.5,0.8660254
2024-05-14 03:00:00,36873.84,20.442505,60.145916,8.686258,0.6292611,0.7925942,0.006509128,0.0,3,1,0,0,0,1,night,5,spring,0.0,0.0,134,0.20636839,43564.766,7307.767,0.70710677,0.70710677
2024-05-14 04:00:00,39265.516,22.154915,64.46758,6.6871257,0.61706066,0.67749447,0.016015986,0.0,4,1,0,0,0,1,night,5,spring,0.0,0.0,134,0.24239025,43719.01,7169.2993,0.8660254,0.5
2024-05-14 05:00:00,40233.1,22.976736,64.81731,6.6363764,0.56625926,0.5497773,0.038125854,0.0,5,1,0,0,0,1,night,5,spring,0.0,0.0,134,0.2607064,43896.766,7020.0723,0.9659258,0.25881904
2024-05-14 06:00:00,44170.08,22.632158,65.12556,8.584797,0.6345981,0.40032178,0.067185305,0.0,6,1,0,0,0,1,night,5,spring,0.0,0.0,134,0.25294548,44034.047,6990.5723,1.0,6.123234e-17
2024-05-14 07:00:00,49575.895,22.041742,68.13128,6.058551,0.5952531,0.25649914,0.12927574,0.0,7,1,0,0,0,0,day,5,spring,0.0,0.0,134,0.2399202,44080.867,7025.1274,0.9659258,-0.25881904
2024-05-14 08:00:00,49865.684,22.538994,66.702354,13.206688,0.66755164,0.13644077,0.18520722,0.0,8,1,0,0,0,0,day,5,spring,0.0,0.0,134,0.25086728,44292.992,7123.1665,0.8660254,-0.5
2024-05-14 09:00:00,45208.582,22.293503,64.688416,7.583043,0.7296658,0.119296536,0.2423735,0.0,9,1,0,0,0,0,day,5,spring,0.0,0.0,134,0.24543223,44448.18,7099.8433,0.70710677,-0.70710677
2024-05-14 10:00:00,35371.88,21.627186,63.799694,6.0394726,0.69594926,0.16688713,0.34754467,0.0,10,1,0,0,1,0,peak,5,spring,0.0,0.0,134,0.23098034,44427.113,7127.08,0.5,-0.8660254
2024-05-14 11:00:00,35336.965,21.258297,65.57807,7.2111993,0.6934742,0.22724982,0.4245453,0.0,11,1,0,0,1,0,peak,5,spring,0.0,0.0,134,0.223168,44333.895,7234.43,0.25881904,-0.9659258
2024-05-14 12:00:00,37842.848,21.09073,68.25876,6.024645,0.66100204,0.26045707,0.49781105,0.0,12,1,0,0,1,0,peak,5,spring,0.0,0.0,134,0.21966366,44208.86,7322.7695,1.2246469e-16,-1.0
2024-05-14 13:00:00,40768.133,19.502148,72.79931,10.739534,0.692301,0.29291728,0.469163,0.0,13,1,0,0,1,0,peak,5,spring,0.0,0.0,134,0.18781915,44086.656,7356.0093,-0.25881904,-0.9659258
2024-05-14 14:00:00,41359.234,18.422855,72.96892,6.4592113,0.676692,0.32826734,0.43842497,0.0,14,1,0,0,1,0,peak,5,spring,0.0,0.0,134,0.16760573,44057.348,7365.8193,-0.5,-0.8660254
2024-05-14 15:00:00,42957.13,18.464447,71.46843,11.892645,0.64895874,0.33980086,0.37969404,0.0,15,1,0,0,1,0,peak,5,spring,0.0,0.0,134,0.16836335,44029.824,7368.767,-0.70710677,-0.70710677
2024-05-14 16:00:00,45989.707,16.926826,73.2849,5.919428,0.6512712,0.37514633,0.28207675,0.0,16,1,0,0,1,0,peak,5,spring,1.0731735,0.0,134,0.1414901,44063.277,7376.0674,-0.8660254,-0.5
2024-05-14 17:00:00,51109.277,16.637228,69.25595,5.959368,0.5557025,0.34962732,0.2249693,0.0,17,1,0,0,0,0,day,5,spring,1.362772,0.0,134,0.13669005,44090.242,7401.616,-0.9659258,-0.25881904
2024-05-14 18:00:00,53276.617,15.637871,73.0027,5.823642,0.55816895,0.29850963,0.13750608,0.0,18,1,0,0,0,0,day,5,spring,2.3621292,0.0,134,0.120761976,43909.64,7104.2656,-1.0,-1.8369701e-16
2024-05-14 19:00:00,60240.438,15.434026,72.56281,5.764869,0.60397315,0.22164856,0.07088823,0.0,19,1,0,0,0,0,day,5,spring,2.5659742,0.0,134,0.11763415,44102.312,7487.9116,-0.9659258,0.25881904
2024-05-14 20:00:00,51539.48,15.757401,70.868126,11.317549,0.615427,0.28160864,0.035081986,0.0,20,1,0,0,0,0,day,5,spring,2.2425985,0.0,134,0.12261516,43868.613,7142.6016,-0.8660254,0.5
2024-05-14 21:00:00,51121.04,16.077665,67.209045,12.740742,0.6747883,0.3872752,0.014422933,0.0,21,1,0,0,1,0,peak,5,spring,1.9223347,0.0,134,0.12765004,43781.95,7036.271,-0.70710677,0.70710677
2024-05-14 22:00:00,47238.668,16.724293,68.88313,8.80184,0.6496708,0.5027788,0.0062745768,0.0,22,1,0,0,1,0,peak,5,spring,1.2757072,0.0,134,0.13812442,43669.105,6954.3423,-0.5,0.8660254
2024-05-14 23:00:00,43410.207,16.34935,67.58285,7.485184,0.6216507,0.62148595,0.0024845172,0.0,23,1,0,0,0,1,night,5,spring,1.65065,0.0,134,0.13200061,43685.99,6953.1514,-0.25881904,0.9659258
2024-05-15 00:00:00,35945.465,17.562162,67.03602,6.7716618,0.556398,0.676403,0.0002944109,0.0,0,2,0,0,0,1,night,5,spring,0.4378376,0.0,135,0.15231088,43748.03,6873.4004,0.0,1.0
2024-05-15 01:00:00,36474.504,17.744436,61.839897,6.7303863,0.5390674,0.7718622,0.0009772888,0.0,1,2,0,0,0,1,night,5,spring,0.25556374,0.0,135,0.1554889,43789.2,6824.551,0.25881904,0.9659258
2024-05-15 02:00:00,35458.863,18.729895,61.132137,9.067907,0.66542906,0.7877333,0.0023023211,0.0,2,2,0,0,0,1,night,5,spring,0.0,0.0,135,0.173239,43776.383,6840.545,0.5,0.8660254
2024-05-15 03:00:00,36795.45,19.772375,60.1285,8.721835,0.6802681,0.8150065,0.0059449268,0.0,3,2,0,0,0,1,night,5,spring,0.0,0.0,135,0.19306014,43773.113,6844.002,0.70710677,0.70710677
2024-05-15 04:00:00,36559.93,20.94719,62.235996,5.8973565,0.64226294,0.67367876,0.0153614525,0.0,4,2,0,0,0,1,night,5,spring,0.0,0.0,135,0.21668382,43660.383,6943.0444,0.8660254,0.5
2024-05-15 05:00:00,36854.594,21.963612,61.968147,7.306952,0.5820692,0.5330104,0.037250817,0.0,5,2,0,0,0,1,night,5,spring,0.0,0.0,135,0.23822235,43519.61,7048.996,0.9659258,0.25881904
2024-05-15 06:00:00,43548.81,22.147448,54.596207,6.1845403,0.4911551,0.40572378,0.08530827,0.0,6,2,0,0,0,1,night,5,spring,0.0,0.0,135,0.24222688,43493.727,7047.644,1.0,6.123234e-17
2024-05-15 07:00:00,43146.285,21.875532,55.031044,8.547028,0.45360982,0.25093484,0.16214493,0.0,7,2,0,0,0,0,day,5,spring,0.0,0.0,135,0.2363155,43225.824,6927.5723,0.9659258,-0.25881904
2024-05-15 08:00:00,48899.39,22.75553,52.281654,5.893929,0.5144508,0.122487225,0.2409525,0.0,8,2,0,0,0,0,day,5,spring,0.0,0.0,135,0.2557107,43185.562,6890.0107,0.8660254,-0.5
2024-05-15 09:00:00,43460.92,22.977621,51.178993,6.763952,0.49925846,0.13741584,0.36457044,0.0,9,2,0,0,0,0,day,5,spring,0.0,0.0,135,0.26072645,43112.742,6876.9233,0.70710677,-0.70710677
2024-05-15 10:00:00,40279.78,23.536541,56.381325,7.099334,0.45342043,0.17137384,0.5235566,0.0,10,2,0,0,1,0,peak,5,spring,0.0,0.0,135,0.27356482,43317.24,6707.616,0.5,-0.8660254
2024-05-15 11:00:00,39873.227,23.128561,52.72411,7.635078,0.41785634,0.24178575,0.6702801,0.0,11,2,0,0,1,0,peak,5,spring,0.0,0.0,135,0.26416314,43506.25,6534.6494,0.25881904,-0.9659258
2024-05-15 12:00:00,40548.332,21.699818,55.566357,5.976423,0.47500458,0.29124913,0.6795883,0.0,12,2,0,0,1,0,peak,5,spring,0.0,0.0,135,0.23253436,43618.977,6455.56,1.2246469e-16,-1.0
2024-05-15 13:00:00,39194.668,21.551666,55.575485,5.844432,0.48374373,0.31359726,0.6706915,0.0,13,2,0,0,1,0,peak,5,spring,0.0,0.0,135,0.22937003,43553.418,6493.649,-0.25881904,-0.9659258
2024-05-15 14:00:00,39724.37,20.465364,55.004204,6.7929626,0.45903477,0.3407029,0.63122165,0.0,14,2,0,0,1,0,peak,5,spring,0.0,0.0,135,0.20683019,43485.297,6526.1606,-0.5,-0.8660254
2024-05-15 15:00:00,39945.766,19.752317,53.680153,5.87411,0.45543876,0.3626226,0.52199894,0.0,15,2,0,0,1,0,peak,5,spring,0.0,0.0,135,0.19266866,43359.824,6565.5864,-0.70710677,-0.70710677
2024-05-15 16:00:00,43567.543,18.440115,56.450653,6.087328,0.60299426,0.36529043,0.30816713,0.0,16,2,0,0,1,0,peak,5,spring,0.0,0.0,135,0.16791992,43258.902,6541.977,-0.8660254,-0.5
2024-05-15 17:00:00,46751.67,18.5772,59.141823,10.197853,0.679577,0.3586118,0.1816028,0.0,17,2,0,0,0,0,day,5,spring,0.0,0.0,135,0.17042586,43077.336,6372.9097,-0.9659258,-0.25881904
2024-05-15 18:00:00,51568.22,17.291883,54.95786,7.695794,0.7649807,0.29108617,0.09367303,0.0,18,2,0,0,0,0,day,5,spring,0.70811653,0.0,135,0.14765888,43006.152,6262.6206,-1.0,-1.8369701e-16
2024-05-15 19:00:00,52634.39,16.515833,60.027916,6.171558,0.6503158,0.23557138,0.0655028,0.0,19,2,0,0,0,0,day,5,spring,1.4841671,0.0,135,0.13470258,42689.23,5498.3853,-0.9659258,0.25881904
2024-05-15 20:00:00,54287.33,16.220163,57.326496,7.4418,0.64089143,0.29358962,0.03363557,0.0,20,2,0,0,0,0,day,5,spring,1.7798367,0.0,135,0.1299228,42803.727,5715.0293,-0.8660254,0.5
2024-05-15 21:00:00,53102.55,15.433791,59.75431,5.7575912,0.6026073,0.37936455,0.01647129,0.0,21,2,0,0,1,0,peak,5,spring,2.5662088,0.0,135,0.11763057,42886.29,5853.0566,-0.70710677,0.70710677
2024-05-15 22:00:00,48252.4,15.759882,57.108624,7.5423694,0.638711,0.54481524,0.0064195627,0.0,22,2,0,0,1,0,peak,5,spring,2.240118,0.0,135,0.12265377,42928.527,5889.3765,-0.5,0.8660254
2024-05-15 23:00:00,45554.19,17.079288,57.024906,5.9599156,0.7028917,0.6703014,0.002142951,0.0,23,2,0,0,0,1,night,5,spring,0.9207115,0.0,135,0.14405042,43017.86,5913.213,-0.25881904,0.9659258
2024-05-16 00:00:00,38325.96,17.315048,54.49393,7.653378,0.71794254,0.7499736,0.0002206973,0.0,0,3,0,0,0,1,night,5,spring,0.6849518,0.0,136,0.14805476,43117.047,5808.461,0.0,1.0
2024-05-16 01:00:00,38823.316,18.26075,54.59218,7.6560135,0.65986294,0.8027813,0.00079689047,0.0,1,3,0,0,0,1,night,5,spring,0.0,0.0,136,0.16466913,43214.914,5710.638,0.25881904,0.9659258
2024-05-16 02:00:00,39814.754,17.43263,55.65839,10.815204,0.61912435,0.8787335,0.0025104345,0.0,2,3,0,0,0,1,night,5,spring,0.56736946,0.0,136,0.1500724,43396.41,5519.4365,0.5,0.8660254
2024-05-16 03:00:00,40706.01,18.343023,53.71904,6.6530175,0.6585473,0.88802487,0.006210075,0.0,3,3,0,0,0,1,night,5,spring,0.0,0.0,136,0.16615629,43559.35,5371.8447,0.70710677,0.70710677
2024-05-16 04:00:00,40443.504,19.089117,56.461266,6.4515905,0.700794,0.7349179,0.013800565,0.0,4,3,0,0,0,1,night,5,spring,0.0,0.0,136,0.17994784,43721.164,5207.8228,0.8660254,0.5
2024-05-16 05:00:00,42138.48,19.475296,59.18452,7.428982,0.7049208,0.60401905,0.029899277,0.0,5,3,0,0,0,1,night,5,spring,0.0,0.0,136,0.18730229,43941.33,5012.959,0.9659258,0.25881904
2024-05-16 06:00:00,45700.785,20.896221,68.28049,8.693749,0.7080553,0.41849095,0.058863517,0.0,6,3,0,0,0,1,night,5,spring,0.0,0.0,136,0.21563065,44030.992,5024.8643,1.0,6.123234e-17
2024-05-16 07:00:00,53609.977,21.283297,70.67945,6.3841696,0.7061662,0.21777625,0.10615529,0.0,7,3,0,0,0,0,day,5,spring,0.0,0.0,136,0.22369319,44466.98,5385.751,0.9659258,-0.25881904
2024-05-16 08:00:00,53166.8,21.55844,73.461136,7.371407,0.717574,0.11784043,0.16908553,0.0,8,3,0,0,0,0,day,5,spring,0.0,0.0,136,0.22951423,44644.79,5604.451,0.8660254,-0.5
2024-05-16 09:00:00,42686.523,21.485893,66.98866,10.13487,0.75488836,0.10945863,0.23124708,0.0,9,3,0,0,0,0,day,5,spring,0.0,0.0,136,0.22797215,44612.523,5613.7847,0.70710677,-0.70710677
2024-05-16 10:00:00,39039.293,20.257116,60.9181,8.626265,0.7840771,0.14228687,0.29067189,0.0,10,3,0,0,1,0,peak,5,spring,0.0,0.0,136,0.20264235,44560.836,5660.9243,0.5,-0.8660254
2024-05-16 11:00:00,38794.117,19.302422,60.741947,8.50988,0.7745434,0.1937842,0.36099812,0.0,11,3,0,0,1,0,peak,5,spring,0.0,0.0,136,0.18399183,44515.875,5703.8975,0.25881904,-0.9659258
2024-05-16 12:00:00,42024.9,19.415472,66.84303,6.3690352,0.76142144,0.23969534,0.40966234,0.0,12,3,0,0,1,0,peak,5,spring,0.0,0.0,136,0.18615335,44577.4,5667.0864,1.2246469e-16,-1.0
2024-05-16 13:00:00,40108.434,17.497452,74.09098,5.9614472,0.74706167,0.28680363,0.42246026,0.0,13,3,0,0,1,0,peak,5,spring,0.5025482,0.0,136,0.15119053,44615.47,5632.314,-0.25881904,-0.9659258
2024-05-16 14:00:00,38627.74,16.302448,70.76544,6.3204336,0.692276,0.34080306,0.4280708,0.0,14,3,0,0,1,0,peak,5,spring,1.6975517,0.0,136,0.13124435,44569.777,5677.982,-0.5,-0.8660254
2024-05-16 15:00:00,36611.37,15.276495,68.242065,7.257645,0.64111865,0.35098237,0.38742182,0.0,15,3,0,0,1,0,peak,5,spring,2.723505,0.0,136,0.11524508,44430.844,5834.6772,-0.70710677,-0.70710677
2024-05-16 16:00:00,37622.39,15.540447,69.48693,7.489602,0.6742802,0.34004825,0.271894,0.0,16,3,0,0,1,0,peak,5,spring,2.4595528,0.0,136,0.11926197,44183.13,5996.871,-0.8660254,-0.5
2024-05-16 17:00:00,43997.844,15.246324,68.321304,6.298933,0.6293866,0.3351853,0.19971631,0.0,17,3,0,0,0,0,day,5,spring,2.7536764,0.0,136,0.11479031,44068.387,5971.882,-0.9659258,-0.25881904
2024-05-16 18:00:00,49233.0,14.259798,67.405594,6.9400206,0.67969996,0.26597676,0.11174728,0.0,18,3,0,0,0,0,day,5,spring,3.740202,0.0,136,0.10041572,43971.086,5862.3936,-1.0,-1.8369701e-16
2024-05-16 19:00:00,59274.723,14.567083,69.04712,6.296668,0.6740789,0.2042685,0.06286241,0.0,19,3,0,0,0,0,day,5,spring,3.4329166,0.0,136,0.104790084,44247.766,6419.289,-0.9659258,0.25881904
2024-05-16 20:00:00,56735.297,13.828311,76.68367,6.361046,0.721171,0.27656415,0.028942855,0.0,20,3,0,0,0,0,day,5,spring,4.171689,0.0,136,0.09443071,44349.766,6602.579,-0.8660254,0.5
2024-05-16 21:00:00,54969.598,14.381674,78.9413,10.042685,0.7535449,0.3728718,0.012387366,0.0,21,3,0,0,1,0,peak,5,spring,3.6183262,0.0,136,0.102139525,44427.56,6720.1436,-0.70710677,0.70710677
2024-05-16 22:00:00,50919.496,13.732885,82.55333,10.008277,0.7956943,0.53605115,0.0046836366,0.0,22,3,0,0,1,0,peak,5,spring,4.2671146,0.0,136,0.09313192,44538.688,6807.627,-0.5,0.8660254
2024-05-16 23:00:00,45282.34,14.797105,74.48316,5.984043,0.7553214,0.62989426,0.0019297713,0.0,23,3,0,0,0,1,night,5,spring,3.2028952,0.0,136,0.10812559,44527.36,6806.09,-0.25881904,0.9659258
2024-05-17 00:00:00,39024.91,15.15912,76.379654,6.000823,0.7713013,0.72155404,0.00019777508,0.0,0,4,0,0,0,1,night,5,spring,2.8408804,0.0,137,0.11348094,44556.484,6779.845,0.0,1.0
2024-05-17 01:00:00,38932.88,15.32249,71.91712,6.843999,0.8057495,0.75718576,0.0005901806,0.0,1,4,0,0,0,1,night,5,spring,2.6775103,0.0,137,0.115940094,44561.047,6775.853,0.25881904,0.9659258
2024-05-17 02:00:00,37866.445,16.10908,76.0023,7.0484824,0.7000961,0.8019853,0.0021672584,0.0,2,4,0,0,0,1,night,5,spring,1.8909206,0.0,137,0.12814936,44479.867,6846.492,0.5,0.8660254
2024-05-17 03:00:00,38775.44,17.256117,78.51672,10.267686,0.79808336,0.78292096,0.0046710907,0.0,3,4,0,0,0,1,night,5,spring,0.74388313,0.0,137,0.14704867,44399.43,6903.8604,0.70710677,0.70710677
2024-05-17 04:00:00,35226.2,17.932959,78.39284,6.9558415,0.9220946,0.65415376,0.008080298,0.0,4,4,0,0,0,1,night,5,spring,0.0670414,0.0,137,0.15881038,44182.04,7112.8184,0.8660254,0.5
2024-05-17 05:00:00,36718.195,19.184454,74.246796,6.829734,0.957072,0.5349113,0.015748456,0.0,5,4,0,0,0,1,night,5,spring,0.0,0.0,137,0.18174976,43956.195,7264.951,0.9659258,0.25881904
2024-05-17 06:00:00,40754.695,19.6226,71.49927,7.319084,0.9807742,0.36170992,0.028669618,0.0,6,4,0,0,0,1,night,5,spring,0.0,0.0,137,0.19014639,43750.11,7283.4404,1.0,6.123234e-17
2024-05-17 07:00:00,44607.492,20.623003,69.406,6.088117,0.98956,0.21113634,0.049834892,0.0,7,4,0,0,0,0,day,5,spring,0.0,0.0,137,0.21002877,43375.004,6979.0273,0.9659258,-0.25881904
